"","HourUTC","Ti","Te","Qh","set_point_low","set_point_high","air_temperature","SpotPriceEUR","GHI","act_vent","building_occupied","mean_temp_24h","elec_heating","cost_heating","building_comfort","reward","act_heat"
"2069",2019-01-15 08:40:00,22.9965168299711,18.2869018276059,8.63260698313032,21.8825775282034,23.8825775282034,2.43066666666667,0.058380001,61.19,1,1,1.7580125,1.57440388128237,0.0919137001636685,1,-0.0919137001636685,1
"2070",2019-01-15 08:50:00,22.9225239661297,18.3831243907526,7.63272837878733,21.8825775282034,23.8825775282034,2.53133333333333,0.058380001,68.09,1,1,1.7580125,0.990613988659191,0.0578320456485376,1,-0.0578320456485376,1
"2071",2019-01-15 09:00:00,23.0393331597212,18.4712122574805,8.52064274488367,21.8825775282034,23.8825775282034,2.632,0.056540001,74.99,1,1,1.83525,1.48652895119204,0.0840483483869269,1,-0.0840483483869269,1
"2072",2019-01-15 09:10:00,23.2233753022017,18.5593371799048,9,23.1276032571357,25.1276032571357,2.68133333333333,0.056540001,69.1933333333333,1,1,1.83525,1.92857142857143,0.1090414305,1,-0.1090414305,1
"2073",2019-01-15 09:20:00,23.3805103463921,18.6512593663276,9,23.1276032571357,25.1276032571357,2.73066666666667,0.056540001,63.3966666666667,1,1,1.83525,1.92857142857143,0.1090414305,1,-0.1090414305,1
"2074",2019-01-15 09:30:00,23.5171484146466,18.7452169184786,9,23.1276032571357,25.1276032571357,2.78,0.056540001,57.6,1,1,1.83525,1.92857142857143,0.1090414305,1,-0.1090414305,1
"2075",2019-01-15 09:40:00,23.6380132506926,18.8399254807965,9,23.1276032571357,25.1276032571357,2.82933333333333,0.056540001,51.8033333333333,1,1,1.83525,1.92857142857143,0.1090414305,1,-0.1090414305,1
"2076",2019-01-15 09:50:00,23.7465884783379,18.9344516627995,9,23.1276032571357,25.1276032571357,2.87866666666667,0.056540001,46.0066666666667,1,1,1.83525,1.92857142857143,0.1090414305,1,-0.1090414305,1
"2077",2019-01-15 10:00:00,23.845445730178,19.028119971121,9,23.1276032571357,25.1276032571357,2.928,0.055,40.21,1,1,1.88829166666667,1.92857142857143,0.106071428571429,1,-0.106071428571429,1
"2078",2019-01-15 10:10:00,23.9403503088889,19.1208516776646,9,22.8671310634594,24.8671310634594,2.91616666666667,0.055,40.1183333333333,1,1,1.88829166666667,1.92857142857143,0.106071428571429,1,-0.106071428571429,1
"2079",2019-01-15 10:20:00,23.8855277049234,19.2124887220707,8.12136905484559,22.8671310634594,24.8671310634594,2.90433333333333,0.055,40.0266666666667,1,1,1.88829166666667,1.22694490924624,0.067481970008543,1,-0.067481970008543,1
"2080",2019-01-15 10:30:00,23.9686018815418,19.2947253988122,8.77924030243216,22.8671310634594,24.8671310634594,2.8925,0.055,39.935,1,1,1.88829166666667,1.70231245407905,0.0936271849743478,1,-0.0936271849743478,1
"2081",2019-01-15 10:40:00,23.8827971523508,19.3759129664368,7.7823501830117,22.8671310634594,24.8671310634594,2.88066666666667,0.055,39.8433333333333,1,1,1.88829166666667,1.05558385469819,0.0580571120084006,1,-0.0580571120084006,1
"2082",2019-01-15 10:50:00,24.0014804139191,19.4466708175154,8.81200693330307,22.8671310634594,24.8671310634594,2.86883333333333,0.055,39.7516666666667,1,1,1.88829166666667,1.73313598616409,0.0953224792390248,1,-0.0953224792390248,1
"2083",2019-01-15 11:00:00,23.8703843003859,19.5191464078747,7.38780779448334,22.8671310634594,24.8671310634594,2.857,0.053919998,39.66,1,1,1.927625,0.895566103117442,0.0482889224889603,1,-0.0482889224889603,1
"2084",2019-01-15 11:10:00,23.2535427769328,19.579933234364,4.22268500950915,22.472274717845,24.472274717845,2.927,0.053919998,38.2833333333333,1,1,1.927625,0.27630089023209,0.0148981434487125,1,-0.0148981434487125,1
"2085",2019-01-15 11:20:00,23.5755065242466,19.6026345812879,9,22.472274717845,24.472274717845,2.997,0.053919998,36.9066666666667,1,1,1.927625,1.92857142857143,0.103988567571429,1,-0.103988567571429,1
"2086",2019-01-15 11:30:00,23.627480218897,19.6423588671508,7.76121832318013,22.472274717845,24.472274717845,3.067,0.053919998,35.53,1,1,1.927625,1.04605469404566,0.0564032670108325,1,-0.0564032670108325,1
"2087",2019-01-15 11:40:00,23.5723836104608,19.6828482402439,7.13753398737525,22.472274717845,24.472274717845,3.137,0.053919998,34.1533333333333,1,1,1.927625,0.81057863564899,0.0437063984130362,1,-0.0437063984130362,1
"2088",2019-01-15 11:50:00,23.6471994350705,19.718058900171,7.79869328860984,22.472274717845,24.472274717845,3.207,0.053919998,32.7766666666667,1,1,1.927625,1.06303724151599,0.0573189659364678,1,-0.0573189659364678,1
"2089",2019-01-15 12:00:00,23.5635792848975,19.7556173505913,6.90090339329382,22.472274717845,24.472274717845,3.277,0.053310001,31.4,1,1,1.988875,0.739541577115115,0.0394249622155484,1,-0.0394249622155484,1
"2090",2019-01-15 12:10:00,23.8603490811482,19.7892173220268,9,23.2433140947535,25.2433140947535,3.61383333333333,0.053310001,28.2766666666667,1,1,1.988875,1.92857142857143,0.102812144785714,1,-0.102812144785714,1
"2091",2019-01-15 12:20:00,24.1062774194363,19.8404143286309,9,23.2433140947535,25.2433140947535,3.95066666666667,0.053310001,25.1533333333333,1,1,1.988875,1.92857142857143,0.102812144785714,1,-0.102812144785714,1
"2092",2019-01-15 12:30:00,24.3154128053822,19.9051765088708,9,23.2433140947535,25.2433140947535,4.2875,0.053310001,22.03,1,1,1.988875,1.92857142857143,0.102812144785714,1,-0.102812144785714,1
