"","time","external_temperature","solar_radiation","electricity_cost","building_occupied","mean_temp_24h","Ti","Te","act_vent","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward","external_temperature_forecast","solar_radiation_forecast","Ti_forecast","Te_forecast","Qh_forecast","Qc_forecast","elec_total_forecast"
"38133",2019-05-13 09:40:00,11.8766666666667,564.5,0.036700001,1,8.69220833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38134",2019-05-13 09:45:00,11.93,582.325,0.036700001,1,8.69220833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38135",2019-05-13 09:50:00,11.9833333333333,600.15,0.036700001,1,8.69220833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38136",2019-05-13 09:55:00,12.0366666666667,617.975,0.036700001,1,8.69220833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38137",2019-05-13 10:00:00,12.09,635.8,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38138",2019-05-13 10:05:00,12.1066666666667,650.558333333333,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38139",2019-05-13 10:10:00,12.1233333333333,665.316666666667,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38140",2019-05-13 10:15:00,12.14,680.075,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38141",2019-05-13 10:20:00,12.1566666666667,694.833333333333,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38142",2019-05-13 10:25:00,12.1733333333333,709.591666666667,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38143",2019-05-13 10:30:00,12.19,724.35,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38144",2019-05-13 10:35:00,12.2066666666667,739.108333333333,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38145",2019-05-13 10:40:00,12.2233333333333,753.866666666667,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38146",2019-05-13 10:45:00,12.24,768.625,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38147",2019-05-13 10:50:00,12.2566666666667,783.383333333333,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38148",2019-05-13 10:55:00,12.2733333333333,798.141666666667,0.040709999,1,8.71554166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38149",2019-05-13 11:00:00,12.29,812.9,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38150",2019-05-13 11:05:00,12.2875,811.566666666667,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38151",2019-05-13 11:10:00,12.285,810.233333333333,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38152",2019-05-13 11:15:00,12.2825,808.9,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38153",2019-05-13 11:20:00,12.28,807.566666666667,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38154",2019-05-13 11:25:00,12.2775,806.233333333333,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38155",2019-05-13 11:30:00,12.275,804.9,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38156",2019-05-13 11:35:00,12.2725,803.566666666667,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38157",2019-05-13 11:40:00,12.27,802.233333333333,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38158",2019-05-13 11:45:00,12.2675,800.9,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38159",2019-05-13 11:50:00,12.265,799.566666666667,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38160",2019-05-13 11:55:00,12.2625,798.233333333333,0.041029999,1,8.73512499999999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38161",2019-05-13 12:00:00,12.26,796.9,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38162",2019-05-13 12:05:00,12.2866666666667,780.025,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38163",2019-05-13 12:10:00,12.3133333333333,763.15,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38164",2019-05-13 12:15:00,12.34,746.275,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38165",2019-05-13 12:20:00,12.3666666666667,729.4,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38166",2019-05-13 12:25:00,12.3933333333333,712.525,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38167",2019-05-13 12:30:00,12.42,695.65,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38168",2019-05-13 12:35:00,12.4466666666667,678.775,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38169",2019-05-13 12:40:00,12.4733333333333,661.9,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38170",2019-05-13 12:45:00,12.5,645.025,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38171",2019-05-13 12:50:00,12.5266666666667,628.15,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38172",2019-05-13 12:55:00,12.5533333333333,611.275,0.041439999,1,8.741375,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38173",2019-05-13 13:00:00,12.58,594.4,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38174",2019-05-13 13:05:00,12.4375,559.141666666667,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38175",2019-05-13 13:10:00,12.295,523.883333333333,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38176",2019-05-13 13:15:00,12.1525,488.625,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38177",2019-05-13 13:20:00,12.01,453.366666666667,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38178",2019-05-13 13:25:00,11.8675,418.108333333333,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38179",2019-05-13 13:30:00,11.725,382.85,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38180",2019-05-13 13:35:00,11.5825,347.591666666667,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38181",2019-05-13 13:40:00,11.44,312.333333333333,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38182",2019-05-13 13:45:00,11.2975,277.075,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38183",2019-05-13 13:50:00,11.155,241.816666666667,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38184",2019-05-13 13:55:00,11.0125,206.558333333333,0.041400002,1,8.76679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38185",2019-05-13 14:00:00,10.87,171.3,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38186",2019-05-13 14:05:00,10.825,178.216666666667,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38187",2019-05-13 14:10:00,10.78,185.133333333333,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38188",2019-05-13 14:15:00,10.735,192.05,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38189",2019-05-13 14:20:00,10.69,198.966666666667,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38190",2019-05-13 14:25:00,10.645,205.883333333333,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38191",2019-05-13 14:30:00,10.6,212.8,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38192",2019-05-13 14:35:00,10.555,219.716666666667,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38193",2019-05-13 14:40:00,10.51,226.633333333333,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38194",2019-05-13 14:45:00,10.465,233.55,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38195",2019-05-13 14:50:00,10.42,240.466666666667,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38196",2019-05-13 14:55:00,10.375,247.383333333333,0.041380001,1,8.71679166666666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38197",2019-05-13 15:00:00,10.33,254.3,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38198",2019-05-13 15:05:00,10.3841666666667,258.941666666667,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38199",2019-05-13 15:10:00,10.4383333333333,263.583333333333,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38200",2019-05-13 15:15:00,10.4925,268.225,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38201",2019-05-13 15:20:00,10.5466666666667,272.866666666667,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38202",2019-05-13 15:25:00,10.6008333333333,277.508333333333,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38203",2019-05-13 15:30:00,10.655,282.15,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38204",2019-05-13 15:35:00,10.7091666666667,286.791666666667,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38205",2019-05-13 15:40:00,10.7633333333333,291.433333333333,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38206",2019-05-13 15:45:00,10.8175,296.075,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38207",2019-05-13 15:50:00,10.8716666666667,300.716666666667,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38208",2019-05-13 15:55:00,10.9258333333333,305.358333333333,0.041959999,1,8.66720833333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38209",2019-05-13 16:00:00,10.98,310,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38210",2019-05-13 16:05:00,10.9291666666667,297.208333333333,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38211",2019-05-13 16:10:00,10.8783333333333,284.416666666667,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38212",2019-05-13 16:15:00,10.8275,271.625,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38213",2019-05-13 16:20:00,10.7766666666667,258.833333333333,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38214",2019-05-13 16:25:00,10.7258333333333,246.041666666667,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38215",2019-05-13 16:30:00,10.675,233.25,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38216",2019-05-13 16:35:00,10.6241666666667,220.458333333333,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38217",2019-05-13 16:40:00,10.5733333333333,207.666666666667,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38218",2019-05-13 16:45:00,10.5225,194.875,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38219",2019-05-13 16:50:00,10.4716666666667,182.083333333333,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38220",2019-05-13 16:55:00,10.4208333333333,169.291666666667,0.043599998,1,8.672625,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38221",2019-05-13 17:00:00,10.37,156.5,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38222",2019-05-13 17:05:00,10.28225,146.479166666667,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38223",2019-05-13 17:10:00,10.1945,136.458333333333,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38224",2019-05-13 17:15:00,10.10675,126.4375,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38225",2019-05-13 17:20:00,10.019,116.416666666667,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38226",2019-05-13 17:25:00,9.93125,106.395833333333,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38227",2019-05-13 17:30:00,9.8435,96.375,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38228",2019-05-13 17:35:00,9.75575,86.3541666666667,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38229",2019-05-13 17:40:00,9.668,76.3333333333333,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38230",2019-05-13 17:45:00,9.58025,66.3125,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38231",2019-05-13 17:50:00,9.4925,56.2916666666667,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38232",2019-05-13 17:55:00,9.40475,46.2708333333333,0.048950001,1,8.69083333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38233",2019-05-13 18:00:00,9.317,36.25,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38234",2019-05-13 18:05:00,9.20933333333333,33.2291666666667,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38235",2019-05-13 18:10:00,9.10166666666667,30.2083333333333,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38236",2019-05-13 18:15:00,8.994,27.1875,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38237",2019-05-13 18:20:00,8.88633333333333,24.1666666666667,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38238",2019-05-13 18:25:00,8.77866666666667,21.1458333333333,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38239",2019-05-13 18:30:00,8.671,18.125,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38240",2019-05-13 18:35:00,8.56333333333333,15.1041666666667,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38241",2019-05-13 18:40:00,8.45566666666667,12.0833333333333,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38242",2019-05-13 18:45:00,8.348,9.0625,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38243",2019-05-13 18:50:00,8.24033333333333,6.04166666666667,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38244",2019-05-13 18:55:00,8.13266666666667,3.02083333333333,0.048959999,1,8.68945833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38245",2019-05-13 19:00:00,8.025,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38246",2019-05-13 19:05:00,7.95141666666667,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38247",2019-05-13 19:10:00,7.87783333333333,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38248",2019-05-13 19:15:00,7.80425,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38249",2019-05-13 19:20:00,7.73066666666667,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38250",2019-05-13 19:25:00,7.65708333333333,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38251",2019-05-13 19:30:00,7.5835,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38252",2019-05-13 19:35:00,7.50991666666667,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38253",2019-05-13 19:40:00,7.43633333333333,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38254",2019-05-13 19:45:00,7.36275,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38255",2019-05-13 19:50:00,7.28916666666667,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38256",2019-05-13 19:55:00,7.21558333333333,0,0.047610001,0,8.698125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38257",2019-05-13 20:00:00,7.142,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38258",2019-05-13 20:05:00,7.0925,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38259",2019-05-13 20:10:00,7.043,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38260",2019-05-13 20:15:00,6.9935,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38261",2019-05-13 20:20:00,6.944,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38262",2019-05-13 20:25:00,6.8945,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38263",2019-05-13 20:30:00,6.845,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38264",2019-05-13 20:35:00,6.7955,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38265",2019-05-13 20:40:00,6.746,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38266",2019-05-13 20:45:00,6.6965,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38267",2019-05-13 20:50:00,6.647,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38268",2019-05-13 20:55:00,6.5975,0,0.046880001,0,8.719875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38269",2019-05-13 21:00:00,6.548,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38270",2019-05-13 21:05:00,6.505,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38271",2019-05-13 21:10:00,6.462,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38272",2019-05-13 21:15:00,6.419,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38273",2019-05-13 21:20:00,6.376,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38274",2019-05-13 21:25:00,6.333,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38275",2019-05-13 21:30:00,6.29,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38276",2019-05-13 21:35:00,6.247,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38277",2019-05-13 21:40:00,6.204,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38278",2019-05-13 21:45:00,6.161,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38279",2019-05-13 21:50:00,6.118,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38280",2019-05-13 21:55:00,6.075,0,0.041259998,0,8.74616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38281",2019-05-13 22:00:00,6.032,0,0.03834,0,8.77591666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38282",2019-05-13 22:05:00,5.985,0,0.03834,0,8.77591666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38283",2019-05-13 22:10:00,5.938,0,0.03834,0,8.77591666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38284",2019-05-13 22:15:00,5.891,0,0.03834,0,8.77591666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
