"","HourUTC","air_temperature","GHI","SpotPriceEUR","mean_temp_24h","building_occupied","act_vent","Ti","Te","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward"
"16816",2019-04-27 18:30:00,9.9775,2.3175,0.03925,11.002125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16817",2019-04-27 18:40:00,9.82,1.545,0.03925,11.002125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16818",2019-04-27 18:50:00,9.6625,0.7725,0.03925,11.002125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16819",2019-04-27 19:00:00,9.505,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16820",2019-04-27 19:10:00,9.44383333333333,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16821",2019-04-27 19:20:00,9.38266666666667,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16822",2019-04-27 19:30:00,9.3215,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16823",2019-04-27 19:40:00,9.26033333333333,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16824",2019-04-27 19:50:00,9.19916666666667,0,0.037630001,10.714,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16825",2019-04-27 20:00:00,9.138,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16826",2019-04-27 20:10:00,9.12583333333333,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16827",2019-04-27 20:20:00,9.11366666666667,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16828",2019-04-27 20:30:00,9.1015,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16829",2019-04-27 20:40:00,9.08933333333333,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16830",2019-04-27 20:50:00,9.07716666666667,0,0.036360001,10.4901666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16831",2019-04-27 21:00:00,9.065,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16832",2019-04-27 21:10:00,9.037,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16833",2019-04-27 21:20:00,9.009,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16834",2019-04-27 21:30:00,8.981,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16835",2019-04-27 21:40:00,8.953,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16836",2019-04-27 21:50:00,8.925,0,0.03157,10.3087083333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16837",2019-04-27 22:00:00,8.897,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16838",2019-04-27 22:10:00,8.88966666666667,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16839",2019-04-27 22:20:00,8.88233333333333,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16840",2019-04-27 22:30:00,8.875,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16841",2019-04-27 22:40:00,8.86766666666667,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16842",2019-04-27 22:50:00,8.86033333333333,0,0.03124,10.1694166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16843",2019-04-27 23:00:00,8.853,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16844",2019-04-27 23:10:00,8.828,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16845",2019-04-27 23:20:00,8.803,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16846",2019-04-27 23:30:00,8.778,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16847",2019-04-27 23:40:00,8.753,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16848",2019-04-27 23:50:00,8.728,0,0.029049999,10.065375,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16849",2019-04-28,8.703,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16850",2019-04-28 00:10:00,8.67916666666667,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16851",2019-04-28 00:20:00,8.65533333333333,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16852",2019-04-28 00:30:00,8.6315,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16853",2019-04-28 00:40:00,8.60766666666667,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16854",2019-04-28 00:50:00,8.58383333333333,0,0.03,9.968,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16855",2019-04-28 01:00:00,8.56,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16856",2019-04-28 01:10:00,8.5555,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16857",2019-04-28 01:20:00,8.551,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16858",2019-04-28 01:30:00,8.5465,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16859",2019-04-28 01:40:00,8.542,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16860",2019-04-28 01:50:00,8.5375,0,0.029,9.84758333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16861",2019-04-28 02:00:00,8.533,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16862",2019-04-28 02:10:00,8.567,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16863",2019-04-28 02:20:00,8.601,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16864",2019-04-28 02:30:00,8.635,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16865",2019-04-28 02:40:00,8.669,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16866",2019-04-28 02:50:00,8.703,0,0.029530001,9.74229166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16867",2019-04-28 03:00:00,8.737,0,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16868",2019-04-28 03:10:00,8.817,3.995,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16869",2019-04-28 03:20:00,8.897,7.99,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16870",2019-04-28 03:30:00,8.977,11.985,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16871",2019-04-28 03:40:00,9.057,15.98,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16872",2019-04-28 03:50:00,9.137,19.975,0.029959999,9.68716666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16873",2019-04-28 04:00:00,9.217,23.97,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16874",2019-04-28 04:10:00,9.24416666666667,32.3683333333333,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16875",2019-04-28 04:20:00,9.27133333333333,40.7666666666667,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16876",2019-04-28 04:30:00,9.2985,49.165,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16877",2019-04-28 04:40:00,9.32566666666667,57.5633333333333,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16878",2019-04-28 04:50:00,9.35283333333333,65.9616666666667,0.030709999,9.66945833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16879",2019-04-28 05:00:00,9.38,74.36,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16880",2019-04-28 05:10:00,9.46,86.75,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16881",2019-04-28 05:20:00,9.54,99.14,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16882",2019-04-28 05:30:00,9.62,111.53,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16883",2019-04-28 05:40:00,9.7,123.92,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16884",2019-04-28 05:50:00,9.78,136.31,0.03166,9.66216666666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16885",2019-04-28 06:00:00,9.86,148.7,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16886",2019-04-28 06:10:00,9.95166666666667,155.683333333333,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16887",2019-04-28 06:20:00,10.0433333333333,162.666666666667,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16888",2019-04-28 06:30:00,10.135,169.65,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16889",2019-04-28 06:40:00,10.2266666666667,176.633333333333,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16890",2019-04-28 06:50:00,10.3183333333333,183.616666666667,0.032049999,9.69633333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16891",2019-04-28 07:00:00,10.41,190.6,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16892",2019-04-28 07:10:00,10.525,203.816666666667,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16893",2019-04-28 07:20:00,10.64,217.033333333333,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16894",2019-04-28 07:30:00,10.755,230.25,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16895",2019-04-28 07:40:00,10.87,243.466666666667,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16896",2019-04-28 07:50:00,10.985,256.683333333333,0.03441,9.758,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16897",2019-04-28 08:00:00,11.1,269.9,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16898",2019-04-28 08:10:00,11.1483333333333,267.716666666667,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16899",2019-04-28 08:20:00,11.1966666666667,265.533333333333,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16900",2019-04-28 08:30:00,11.245,263.35,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16901",2019-04-28 08:40:00,11.2933333333333,261.166666666667,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16902",2019-04-28 08:50:00,11.3416666666667,258.983333333333,0.03448,9.8425,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16903",2019-04-28 09:00:00,11.39,256.8,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16904",2019-04-28 09:10:00,11.425,246.5,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16905",2019-04-28 09:20:00,11.46,236.2,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16906",2019-04-28 09:30:00,11.495,225.9,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16907",2019-04-28 09:40:00,11.53,215.6,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16908",2019-04-28 09:50:00,11.565,205.3,0.035529999,9.94229166666666,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16909",2019-04-28 10:00:00,11.6,195,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16910",2019-04-28 10:10:00,11.6316666666667,208.433333333333,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16911",2019-04-28 10:20:00,11.6633333333333,221.866666666667,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16912",2019-04-28 10:30:00,11.695,235.3,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16913",2019-04-28 10:40:00,11.7266666666667,248.733333333333,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16914",2019-04-28 10:50:00,11.7583333333333,262.166666666667,0.032599998,10.0555416666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16915",2019-04-28 11:00:00,11.79,275.6,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16916",2019-04-28 11:10:00,11.84,272.616666666667,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16917",2019-04-28 11:20:00,11.89,269.633333333333,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16918",2019-04-28 11:30:00,11.94,266.65,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16919",2019-04-28 11:40:00,11.99,263.666666666667,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16920",2019-04-28 11:50:00,12.04,260.683333333333,0.031440001,10.1361666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16921",2019-04-28 12:00:00,12.09,257.7,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16922",2019-04-28 12:10:00,12.0883333333333,264.816666666667,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16923",2019-04-28 12:20:00,12.0866666666667,271.933333333333,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16924",2019-04-28 12:30:00,12.085,279.05,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16925",2019-04-28 12:40:00,12.0833333333333,286.166666666667,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16926",2019-04-28 12:50:00,12.0816666666667,293.283333333333,0.0304,10.1828333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16927",2019-04-28 13:00:00,12.08,300.4,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16928",2019-04-28 13:10:00,12.035,288.716666666667,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16929",2019-04-28 13:20:00,11.99,277.033333333333,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16930",2019-04-28 13:30:00,11.945,265.35,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16931",2019-04-28 13:40:00,11.9,253.666666666667,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16932",2019-04-28 13:50:00,11.855,241.983333333333,0.02977,10.172,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16933",2019-04-28 14:00:00,11.81,230.3,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16934",2019-04-28 14:10:00,11.7933333333333,211.183333333333,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16935",2019-04-28 14:20:00,11.7766666666667,192.066666666667,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16936",2019-04-28 14:30:00,11.76,172.95,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16937",2019-04-28 14:40:00,11.7433333333333,153.833333333333,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16938",2019-04-28 14:50:00,11.7266666666667,134.716666666667,0.03174,10.1549166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16939",2019-04-28 15:00:00,11.71,115.6,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16940",2019-04-28 15:10:00,11.7133333333333,109.143333333333,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16941",2019-04-28 15:20:00,11.7166666666667,102.686666666667,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16942",2019-04-28 15:30:00,11.72,96.23,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16943",2019-04-28 15:40:00,11.7233333333333,89.7733333333333,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16944",2019-04-28 15:50:00,11.7266666666667,83.3166666666667,0.035509998,10.1703333333333,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16945",2019-04-28 16:00:00,11.73,76.86,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16946",2019-04-28 16:10:00,11.7083333333333,72.3883333333333,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16947",2019-04-28 16:20:00,11.6866666666667,67.9166666666667,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16948",2019-04-28 16:30:00,11.665,63.445,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16949",2019-04-28 16:40:00,11.6433333333333,58.9733333333333,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16950",2019-04-28 16:50:00,11.6216666666667,54.5016666666667,0.04168,10.2224166666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16951",2019-04-28 17:00:00,11.6,50.03,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16952",2019-04-28 17:10:00,11.52,42.691,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16953",2019-04-28 17:20:00,11.44,35.352,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16954",2019-04-28 17:30:00,11.36,28.013,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16955",2019-04-28 17:40:00,11.28,20.674,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16956",2019-04-28 17:50:00,11.2,13.335,0.04532,10.2586666666667,0,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"16957",2019-04-28 18:00:00,11.12,5.996,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16958",2019-04-28 18:10:00,11.045,4.99666666666667,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16959",2019-04-28 18:20:00,10.97,3.99733333333333,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16960",2019-04-28 18:30:00,10.895,2.998,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16961",2019-04-28 18:40:00,10.82,1.99866666666667,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16962",2019-04-28 18:50:00,10.745,0.999333333333333,0.04775,10.2865833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16963",2019-04-28 19:00:00,10.67,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16964",2019-04-28 19:10:00,10.61,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16965",2019-04-28 19:20:00,10.55,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16966",2019-04-28 19:30:00,10.49,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16967",2019-04-28 19:40:00,10.43,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16968",2019-04-28 19:50:00,10.37,0,0.04607,10.335125,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16969",2019-04-28 20:00:00,10.31,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16970",2019-04-28 20:10:00,10.2883333333333,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16971",2019-04-28 20:20:00,10.2666666666667,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16972",2019-04-28 20:30:00,10.245,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16973",2019-04-28 20:40:00,10.2233333333333,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16974",2019-04-28 20:50:00,10.2016666666667,0,0.042049999,10.3839583333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16975",2019-04-28 21:00:00,10.18,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16976",2019-04-28 21:10:00,10.1716666666667,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16977",2019-04-28 21:20:00,10.1633333333333,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16978",2019-04-28 21:30:00,10.155,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16979",2019-04-28 21:40:00,10.1466666666667,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16980",2019-04-28 21:50:00,10.1383333333333,0,0.041669998,10.4304166666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16981",2019-04-28 22:00:00,10.13,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16982",2019-04-28 22:10:00,10.1483333333333,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16983",2019-04-28 22:20:00,10.1666666666667,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16984",2019-04-28 22:30:00,10.185,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16985",2019-04-28 22:40:00,10.2033333333333,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16986",2019-04-28 22:50:00,10.2216666666667,0,0.038529999,10.4817916666667,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16987",2019-04-28 23:00:00,10.24,0,0.036220001,10.5395833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16988",2019-04-28 23:10:00,10.2466666666667,0,0.036220001,10.5395833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16989",2019-04-28 23:20:00,10.2533333333333,0,0.036220001,10.5395833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16990",2019-04-28 23:30:00,10.26,0,0.036220001,10.5395833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
