"","time","external_temperature","solar_radiation","electricity_cost","building_occupied","mean_temp_24h","Ti","Te","act_vent","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward","external_temperature_forecast","solar_radiation_forecast","Ti_forecast","Te_forecast","Qh_forecast","Qc_forecast","elec_total_forecast","MarketUTC"
"1150",2019-01-04 23:45:00,6.042,0,0.0269,0,4.568375,20.2104600715706,16.8592911595469,0,24.6784990131855,25.6784990131855,29.2574950009584,30.2574950009584,1,0,9,0,0.628471756512105,0,0.628471756512105,0.0169058902501756,0,-0.0169058902501756,6.042,0,20.2104600715706,16.8592911595469,9,0,0.628471756512105,2019-01-04 23:45:00
"1151",2019-01-04 23:50:00,6.04466666666667,0,0.0269,0,4.568375,20.6398447086935,16.891090404299,0,24.6784990131855,25.6784990131855,29.2574950009584,30.2574950009584,1,0,9,0,0.628463570557588,0,0.628463570557588,0.0169056700479991,0,-0.0169056700479991,6.04466666666667,0,20.6398447086935,16.891090404299,9,0,0.628463570557588,2019-01-04 23:45:00
"1152",2019-01-04 23:55:00,6.04733333333333,0,0.0269,0,4.568375,21.0320130932612,16.933848176584,0,24.6784990131855,25.6784990131855,29.2574950009584,30.2574950009584,1,0,9,0,0.62845538564619,0,0.62845538564619,0.0169054498738825,1,-0.0169054498738825,6.04733333333333,0,21.0320130932612,16.933848176584,9,0,0.62845538564619,2019-01-04 23:45:00
"1153",2019-01-05,6.05,0,0.025120001,0,4.76804166666667,21.2382526703577,16.9861536204228,0,20.8788006007671,21.8788006007671,21.8798402696848,22.8798402696848,1,0,0,0,0,0,0,0,0,0,6.05,0,21.2382526703577,16.9861536204228,0,0,0,2019-01-05
"1154",2019-01-05 00:05:00,6.06308333333333,0,0.025120001,0,4.76804166666667,20.8332773166061,17.0425417735811,0,16.3618851570658,17.3618851570658,35.7550414908112,36.7550414908112,0,0,0,0,0,0,0,0,0,0,6.06308333333333,0,20.8332773166061,17.0425417735811,0,0,0,2019-01-05
"1155",2019-01-05 00:10:00,6.07616666666667,0,0.025120001,0,4.76804166666667,20.4714376715822,17.0857716051386,0,16.3618851570658,17.3618851570658,35.7550414908112,36.7550414908112,0,0,0,0,0,0,0,0,0,0,6.07616666666667,0,20.4714376715822,17.0857716051386,0,0,0,2019-01-05
"1156",2019-01-05 00:15:00,6.08925,0,0.025120001,0,4.76804166666667,20.1474756213802,17.1174937752187,0,17.3157674760868,18.3157674760868,35.0669840851068,36.0669840851068,0,0,0,0,0,0,0,0,0,0,6.08925,0,20.1474756213802,17.1174937752187,0,0,0,2019-01-05 00:15:00
"1157",2019-01-05 00:20:00,6.10233333333333,0,0.025120001,0,4.76804166666667,19.8567783389985,17.1391561589987,0,17.3157674760868,18.3157674760868,35.0669840851068,36.0669840851068,0,0,0,0,0,0,0,0,0,0,6.10233333333333,0,19.8567783389985,17.1391561589987,0,0,0,2019-01-05 00:15:00
"1158",2019-01-05 00:25:00,6.11541666666667,0,0.025120001,0,4.76804166666667,19.5952990736249,17.1520287400705,0,17.3157674760868,18.3157674760868,35.0669840851068,36.0669840851068,0,0,0,0,0,0,0,0,0,0,6.11541666666667,0,19.5952990736249,17.1520287400705,0,0,0,2019-01-05 00:15:00
"1159",2019-01-05 00:30:00,6.1285,0,0.025120001,0,4.76804166666667,19.3594876633411,17.1572254480419,0,12.8562780905671,13.8562780905671,29.0252008619492,30.0252008619492,0,0,0,0,0,0,0,0,0,0,6.1285,0,19.3594876633411,17.1572254480419,0,0,0,2019-01-05 00:30:00
"1160",2019-01-05 00:35:00,6.14158333333333,0,0.025120001,0,4.76804166666667,19.1462295776588,17.1557233154841,0,12.8562780905671,13.8562780905671,29.0252008619492,30.0252008619492,0,0,0,0,0,0,0,0,0,0,6.14158333333333,0,19.1462295776588,17.1557233154841,0,0,0,2019-01-05 00:30:00
"1161",2019-01-05 00:40:00,6.15466666666667,0,0.025120001,0,4.76804166666667,18.9527924428168,17.1483792832867,0,12.8562780905671,13.8562780905671,29.0252008619492,30.0252008619492,0,0,0,0,0,0,0,0,0,0,6.15466666666667,0,18.9527924428168,17.1483792832867,0,0,0,2019-01-05 00:30:00
"1162",2019-01-05 00:45:00,6.16775,0,0.025120001,0,4.76804166666667,18.7767791313025,17.1359449430871,0,16.7102785929375,17.7102785929375,41.6865705748953,42.6865705748953,0,0,0,0,0,0,0,0,0,0,6.16775,0,18.7767791313025,17.1359449430871,0,0,0,2019-01-05 00:45:00
"1163",2019-01-05 00:50:00,6.18083333333333,0,0.025120001,0,4.76804166666667,18.6160866098127,17.119079470006,0,16.7102785929375,17.7102785929375,41.6865705748953,42.6865705748953,0,0,0,0,0,0,0,0,0,0,6.18083333333333,0,18.6160866098127,17.119079470006,0,0,0,2019-01-05 00:45:00
"1164",2019-01-05 00:55:00,6.19391666666667,0,0.025120001,0,4.76804166666667,18.4688698387832,17.0983609678365,0,16.7102785929375,17.7102785929375,41.6865705748953,42.6865705748953,0,0,0,0,0,0,0,0,0,0,6.19391666666667,0,18.4688698387832,17.0983609678365,0,0,0,2019-01-05 00:45:00
"1165",2019-01-05 01:00:00,6.207,0,0.024120001,0,4.926375,18.3335101033883,17.074296421564,0,11.0293144276969,12.0293144276969,37.8008429539536,38.8008429539536,0,0,0,0,0,0,0,0,0,0,6.207,0,18.3335101033883,17.074296421564,0,0,0,2019-01-05 01:00:00
"1166",2019-01-05 01:05:00,6.187,0,0.024120001,0,4.926375,18.2085655494144,17.0471408380008,0,11.0293144276969,12.0293144276969,37.8008429539536,38.8008429539536,0,0,0,0,0,0,0,0,0,0,6.187,0,18.2085655494144,17.0471408380008,0,0,0,2019-01-05 01:00:00
"1167",2019-01-05 01:10:00,6.167,0,0.024120001,0,4.926375,18.0927745924808,17.0172898701663,0,11.0293144276969,12.0293144276969,37.8008429539536,38.8008429539536,0,0,0,0,0,0,0,0,0,0,6.167,0,18.0927745924808,17.0172898701663,0,0,0,2019-01-05 01:00:00
"1168",2019-01-05 01:15:00,6.147,0,0.024120001,0,4.926375,17.9850304361527,16.9850905298882,0,13.3025551742878,14.3025551742878,36.0263783138486,37.0263783138486,0,0,0,0,0,0,0,0,0,0,6.147,0,17.9850304361527,16.9850905298882,0,0,0,2019-01-05 01:15:00
"1169",2019-01-05 01:20:00,6.127,0,0.024120001,0,4.926375,17.8843620714658,16.9508471590282,0,13.3025551742878,14.3025551742878,36.0263783138486,37.0263783138486,0,0,0,0,0,0,0,0,0,0,6.127,0,17.8843620714658,16.9508471590282,0,0,0,2019-01-05 01:15:00
"1170",2019-01-05 01:25:00,6.107,0,0.024120001,0,4.926375,17.7899176088321,16.9148266677154,0,13.3025551742878,14.3025551742878,36.0263783138486,37.0263783138486,0,0,0,0,0,0,0,0,0,0,6.107,0,17.7899176088321,16.9148266677154,0,0,0,2019-01-05 01:15:00
"1171",2019-01-05 01:30:00,6.087,0,0.024120001,0,4.926375,17.7009496560166,16.877263129564,0,10.4049805753784,11.4049805753784,30.1466647481716,31.1466647481716,0,0,0,0,0,0,0,0,0,0,6.087,0,17.7009496560166,16.877263129564,0,0,0,2019-01-05 01:30:00
"1172",2019-01-05 01:35:00,6.067,0,0.024120001,0,4.926375,17.6168024910227,16.8383618128097,0,10.4049805753784,11.4049805753784,30.1466647481716,31.1466647481716,0,0,0,0,0,0,0,0,0,0,6.067,0,17.6168024910227,16.8383618128097,0,0,0,2019-01-05 01:30:00
"1173",2019-01-05 01:40:00,6.047,0,0.024120001,0,4.926375,17.5369008095543,16.7983027166061,0,10.4049805753784,11.4049805753784,30.1466647481716,31.1466647481716,0,0,0,0,0,0,0,0,0,0,6.047,0,17.5369008095543,16.7983027166061,0,0,0,2019-01-05 01:30:00
"1174",2019-01-05 01:45:00,6.027,0,0.024120001,0,4.926375,17.460739853769,16.7572436732259,0,14.0323306195769,15.0323306195769,26.8525975431224,27.8525975431224,0,0,0,0,0,0,0,0,0,0,6.027,0,17.460739853769,16.7572436732259,0,0,0,2019-01-05 01:45:00
"1175",2019-01-05 01:50:00,6.007,0,0.024120001,0,4.926375,17.387876752763,16.7153230694538,0,14.0323306195769,15.0323306195769,26.8525975431224,27.8525975431224,0,0,0,0,0,0,0,0,0,0,6.007,0,17.387876752763,16.7153230694538,0,0,0,2019-01-05 01:45:00
"1176",2019-01-05 01:55:00,5.987,0,0.024120001,0,4.926375,17.3179229260445,16.6726622339159,0,14.0323306195769,15.0323306195769,26.8525975431224,27.8525975431224,0,0,0,0,0,0,0,0,0,0,5.987,0,17.3179229260445,16.6726622339159,0,0,0,2019-01-05 01:45:00
"1177",2019-01-05 02:00:00,5.967,0,0.022040001,0,5.03804166666667,18.0005374195077,16.6293675313539,0,19.7804240859575,20.7804240859575,43.4507907032878,44.4507907032878,1,0,9,0,0.628702414534518,0,0.628702414534518,0.0138566018450432,0,-0.0138566018450432,5.967,0,18.0005374195077,16.6293675313539,9,0,0.628702414534518,2019-01-05 02:00:00
"1178",2019-01-05 02:05:00,5.94266666666667,0,0.022040001,0,5.03804166666667,18.6152499738707,16.6064943247127,0,19.7804240859575,20.7804240859575,43.4507907032878,44.4507907032878,1,0,9,0,0.628777428304454,0,0.628777428304454,0.0138582551486076,0,-0.0138582551486076,5.94266666666667,0,18.6152499738707,16.6064943247127,9,0,0.628777428304454,2019-01-05 02:00:00
"1179",2019-01-05 02:10:00,5.91833333333333,0,0.022040001,0,5.03804166666667,19.1703105389758,16.6014540645468,0,19.7804240859575,20.7804240859575,43.4507907032878,44.4507907032878,1,0,9,0,0.628852529568434,0,0.628852529568434,0.0138599103805408,0,-0.0138599103805408,5.91833333333333,0,19.1703105389758,16.6014540645468,9,0,0.628852529568434,2019-01-05 02:00:00
"1180",2019-01-05 02:15:00,5.894,0,0.022040001,0,5.03804166666667,18.9229567365462,16.611976325077,0,15.0040489691245,16.0040489691245,38.6534159413627,39.6534159413627,0,0,0,0,0,0,0,0,0,0,5.894,0,18.9229567365462,16.611976325077,0,0,0,2019-01-05 02:15:00
"1181",2019-01-05 02:20:00,5.86966666666667,0,0.022040001,0,5.03804166666667,18.6997063711762,16.6150827937442,0,15.0040489691245,16.0040489691245,38.6534159413627,39.6534159413627,0,0,0,0,0,0,0,0,0,0,5.86966666666667,0,18.6997063711762,16.6150827937442,0,0,0,2019-01-05 02:15:00
"1182",2019-01-05 02:25:00,5.84533333333333,0,0.022040001,0,5.03804166666667,18.4976154378051,16.6116979584237,0,15.0040489691245,16.0040489691245,38.6534159413627,39.6534159413627,0,0,0,0,0,0,0,0,0,0,5.84533333333333,0,18.4976154378051,16.6116979584237,0,0,0,2019-01-05 02:15:00
"1183",2019-01-05 02:30:00,5.821,0,0.022040001,0,5.03804166666667,18.3141012526182,16.6026327585106,0,10.8276080630667,11.8276080630667,32.6575913671859,33.6575913671859,0,0,0,0,0,0,0,0,0,0,5.821,0,18.3141012526182,16.6026327585106,0,0,0,2019-01-05 02:30:00
"1184",2019-01-05 02:35:00,5.79666666666667,0,0.022040001,0,5.03804166666667,18.1468980997649,16.5885985237251,0,10.8276080630667,11.8276080630667,32.6575913671859,33.6575913671859,0,0,0,0,0,0,0,0,0,0,5.79666666666667,0,18.1468980997649,16.5885985237251,0,0,0,2019-01-05 02:30:00
"1185",2019-01-05 02:40:00,5.77233333333333,0,0.022040001,0,5.03804166666667,17.9940183226127,16.5702192018739,0,10.8276080630667,11.8276080630667,32.6575913671859,33.6575913671859,0,0,0,0,0,0,0,0,0,0,5.77233333333333,0,17.9940183226127,16.5702192018739,0,0,0,2019-01-05 02:30:00
"1186",2019-01-05 02:45:00,5.748,0,0.022040001,0,5.03804166666667,17.8537181911998,16.5480420856058,0,15.3562399989425,16.3562399989425,36.9435267323137,37.9435267323137,0,0,0,0,0,0,0,0,0,0,5.748,0,17.8537181911998,16.5480420856058,0,0,0,2019-01-05 02:45:00
"1187",2019-01-05 02:50:00,5.72366666666667,0,0.022040001,0,5.03804166666667,17.724467959588,16.522547222414,0,15.3562399989425,16.3562399989425,36.9435267323137,37.9435267323137,0,0,0,0,0,0,0,0,0,0,5.72366666666667,0,17.724467959588,16.522547222414,0,0,0,2019-01-05 02:45:00
"1188",2019-01-05 02:55:00,5.69933333333333,0,0.022040001,0,5.03804166666667,17.604925598791,16.4941556695238,0,15.3562399989425,16.3562399989425,36.9435267323137,37.9435267323137,0,0,0,0,0,0,0,0,0,0,5.69933333333333,0,17.604925598791,16.4941556695238,0,0,0,2019-01-05 02:45:00
"1189",2019-01-05 03:00:00,5.675,0,0.018370001,0,5.10166666666667,17.4939137540855,16.4632367354596,0,17.2004758411105,18.2004758411105,37.92252236049,38.92252236049,0,0,0,0,0,0,0,0,0,0,5.675,0,17.4939137540855,16.4632367354596,0,0,0,2019-01-05 03:00:00
"1190",2019-01-05 03:05:00,5.60041666666667,0,0.018370001,0,5.10166666666667,17.3903665973583,16.4298263657432,0,17.2004758411105,18.2004758411105,37.92252236049,38.92252236049,0,0,0,0,0,0,0,0,0,0,5.60041666666667,0,17.3903665973583,16.4298263657432,0,0,0,2019-01-05 03:00:00
"1191",2019-01-05 03:10:00,5.52583333333333,0,0.018370001,0,5.10166666666667,17.2933542898445,16.3942174363379,0,17.2004758411105,18.2004758411105,37.92252236049,38.92252236049,0,0,0,0,0,0,0,0,0,0,5.52583333333333,0,17.2933542898445,16.3942174363379,0,0,0,2019-01-05 03:00:00
"1192",2019-01-05 03:15:00,5.45125,0,0.018370001,0,5.10166666666667,17.9520611951598,16.3566669300768,0,19.0194505543115,20.0194505543115,24.665643601243,25.665643601243,1,0,9,0,0.630311284338245,0,0.630311284338245,0.0115788189236048,0,-0.0115788189236048,5.45125,0,17.9520611951598,16.3566669300768,9,0,0.630311284338245,2019-01-05 03:15:00
"1193",2019-01-05 03:20:00,5.37666666666667,0,0.018370001,0,5.10166666666667,18.5456036147094,16.3383873002845,0,19.0194505543115,20.0194505543115,24.665643601243,25.665643601243,1,0,9,0,0.630547280308509,0,0.630547280308509,0.0115831541698146,0,-0.0115831541698146,5.37666666666667,0,18.5456036147094,16.3383873002845,9,0,0.630547280308509,2019-01-05 03:15:00
"1194",2019-01-05 03:25:00,5.30208333333333,0,0.018370001,0,5.10166666666667,19.0818684934502,16.33690538978,0,19.0194505543115,20.0194505543115,24.665643601243,25.665643601243,1,0,9,0,0.63078413261511,0,0.63078413261511,0.0115875051469237,0,-0.0115875051469237,5.30208333333333,0,19.0818684934502,16.33690538978,9,0,0.63078413261511,2019-01-05 03:15:00
"1195",2019-01-05 03:30:00,5.2275,0,0.018370001,0,5.10166666666667,18.8177751303105,16.3500521169701,0,13.1017560461692,14.1017560461692,40.4798319810019,41.4798319810019,0,0,0,0,0,0,0,0,0,0,5.2275,0,18.8177751303105,16.3500521169701,0,0,0,2019-01-05 03:30:00
"1196",2019-01-05 03:35:00,5.15291666666667,0,0.018370001,0,5.10166666666667,18.5795622037304,16.3549381893333,0,13.1017560461692,14.1017560461692,40.4798319810019,41.4798319810019,0,0,0,0,0,0,0,0,0,0,5.15291666666667,0,18.5795622037304,16.3549381893333,0,0,0,2019-01-05 03:30:00
"1197",2019-01-05 03:40:00,5.07833333333333,0,0.018370001,0,5.10166666666667,18.3640409670487,16.3525663029445,0,13.1017560461692,14.1017560461692,40.4798319810019,41.4798319810019,0,0,0,0,0,0,0,0,0,0,5.07833333333333,0,18.3640409670487,16.3525663029445,0,0,0,2019-01-05 03:30:00
"1198",2019-01-05 03:45:00,5.00375,0,0.018370001,0,5.10166666666667,18.9184141580203,16.3438161202336,0,18.834487241039,19.834487241039,37.2419994998635,38.2419994998635,1,0,9,0,0.63174019910555,0,0.63174019910555,0.0116050680893091,0,-0.0116050680893091,5.00375,0,18.9184141580203,16.3438161202336,9,0,0.63174019910555,2019-01-05 03:45:00
"1199",2019-01-05 03:50:00,4.92916666666667,0,0.018370001,0,5.10166666666667,19.3361327798347,16.3504463304759,0,18.834487241039,19.834487241039,37.2419994998635,38.2419994998635,1,0,7.99287699622455,0,0.548054486838914,0,0.548054486838914,0.0100677614712853,0,-0.0100677614712853,4.92916666666667,0,19.3361327798347,16.3504463304759,7.99287699622455,0,0.548054486838914,2019-01-05 03:45:00
"1200",2019-01-05 03:55:00,4.85458333333333,0,0.018370001,0,5.10166666666667,19.2992646216395,16.3681144583546,0,18.834487241039,19.834487241039,37.2419994998635,38.2419994998635,1,0,3,0,0.132223493404196,0,0.132223493404196,0.00242894570605858,0,-0.00242894570605858,4.85458333333333,0,19.2992646216395,16.3681144583546,3,0,0.132223493404196,2019-01-05 03:45:00
"1201",2019-01-05 04:00:00,4.78,0,0.02209,0,5.12029166666667,19.0174382897488,16.3837278544902,0,11.3362459445676,12.3362459445676,36.9498828649743,37.9498828649743,0,0,0,0,0,0,0,0,0,0,4.78,0,19.0174382897488,16.3837278544902,0,0,0,2019-01-05 04:00:00
"1202",2019-01-05 04:05:00,4.77725,0,0.02209,0,5.12029166666667,18.763427687756,16.390912875729,0,11.3362459445676,12.3362459445676,36.9498828649743,37.9498828649743,0,0,0,0,0,0,0,0,0,0,4.77725,0,18.763427687756,16.390912875729,0,0,0,2019-01-05 04:00:00
"1203",2019-01-05 04:10:00,4.7745,0,0.02209,0,5.12029166666667,18.5338474259074,16.3907320271019,0,11.3362459445676,12.3362459445676,36.9498828649743,37.9498828649743,0,0,0,0,0,0,0,0,0,0,4.7745,0,18.5338474259074,16.3907320271019,0,0,0,2019-01-05 04:00:00
